50000	0
50100	0
50200	0
50300	0
50400	0
50500	0
50600	0
50700	0
50800	0
50900	0
51000	0
51100	0
51200	0
51300	0
51400	0
51500	0
51600	0
51700	0
51800	0
51900	0
52000	0
52100	0
52200	0
52300	0
52400	0
52500	0
52600	0
52700	0
52800	0
52900	0
53000	0
53100	0
53200	0
53300	0
53400	0
53500	0
53600	0
53700	0
53800	0
53900	0
54000	0
54100	0
54200	0
54300	0
54400	0
54500	0
54600	0
54700	0
54800	0
54900	0
55000	0
55100	0
55200	0
55300	0
55400	0
55500	0
55600	0
55700	0
55800	0
55900	0
56000	0
56100	0
56200	0
56300	0
56400	0
56500	0
56600	0
56700	0
56800	0
56900	0
57000	0
57100	0
57200	0
57300	0
57400	0
57500	0
57600	0
57700	0
57800	0
57900	0
58000	0
58100	0
58200	0
58300	0
58400	0.00488281
58500	0.00976562
58600	0.0146484
58700	0.00976562
58800	0.00488281
58900	0
59000	0
59100	0
59200	0
59300	0
59400	0.00488281
59500	0.00976562
59600	0.00976562
59700	0.00976562
59800	0.00488281
59900	0
60000	0
60100	0
60200	0
60300	0
60400	0
60500	0
60600	0.00488281
60700	0.00488281
60800	0.00976562
60900	0.00976562
61000	0.00488281
61100	0
61200	0
61300	0.0146484
61400	0.0390625
61500	0.0732422
61600	0.107422
61700	0.126953
61800	0.126953
61900	0.102539
62000	0.0634766
62100	0.0195312
62200	0.00488281
62300	0.0292969
62400	0.0976562
62500	0.200195
62600	0.3125
62700	0.380859
62800	0.371094
62900	0.297852
63000	0.185547
63100	0.078125
63200	0.0195312
63300	0.0390625
63400	0.126953
63500	0.263672
63600	0.400391
63700	0.493164
63800	0.512695
63900	0.444336
64000	0.302734
64100	0.151367
64200	0.0439453
64300	0.0195312
64400	0.0830078
64500	0.185547
64600	0.297852
64700	0.356445
64800	0.361328
64900	0.302734
65000	0.209961
65100	0.117187
65200	0.0488281
65300	0.0146484
65400	0.0195312
65500	0.0488281
65600	0.0927734
65700	0.112305
65800	0.112305
65900	0.0878906
66000	0.0634766
66100	0.0292969
66200	0.00976562
66300	0
66400	0.00488281
66500	0.00488281
66600	0.00976562
66700	0.00976562
66800	0.00488281
66900	0.00488281
67000	0
67100	0
67200	0
67300	0
67400	0
67500	0
67600	0
67700	0
67800	0.00976562
67900	0.00976562
68000	0.00976562
68100	0.00488281
68200	0.00488281
68300	0
68400	0
68500	0
68600	0
68700	0.00488281
68800	0.00488281
68900	0.00976562
69000	0.00488281
69100	0.00488281
69200	0
69300	0
69400	0
69500	0
69600	0
69700	0
69800	0
69900	0
70000	0
70100	0
70200	0
70300	0
70400	0
70500	0
70600	0
70700	0
70800	0
70900	0
71000	0
71100	0
71200	0
71300	0
71400	0
71500	0
71600	0
71700	0
71800	0
71900	0
72000	0
72100	0
72200	0
72300	0
72400	0
72500	0
72600	0
72700	0
72800	0
72900	0
73000	0
73100	0
73200	0
73300	0
73400	0
73500	0
73600	0
73700	0
73800	0
73900	0
74000	0
74100	0
74200	0
74300	0
74400	0
74500	0
74600	0
74700	0
74800	0
74900	0
75000	0
75100	0
75200	0
75300	0
75400	0
75500	0
75600	0
75700	0
75800	0
75900	0
76000	0
