50000	0
50100	0
50200	0
50300	0
50400	0
50500	0
50600	0
50700	0
50800	0.00488281
50900	0.00488281
51000	0.00488281
51100	0.00976562
51200	0.00488281
51300	0.00976562
51400	0.0146484
51500	0.0146484
51600	0.0146484
51700	0.0146484
51800	0.00976562
51900	0.00976562
52000	0.00976562
52100	0.00488281
52200	0
52300	0
52400	0
52500	0.00488281
52600	0.00488281
52700	0.0146484
52800	0.0195312
52900	0.0292969
53000	0.0341797
53100	0.0390625
53200	0.0439453
53300	0.0439453
53400	0.0439453
53500	0.0390625
53600	0.0341797
53700	0.0244141
53800	0.0195312
53900	0.0195312
54000	0.00976562
54100	0.00488281
54200	0.00488281
54300	0
54400	0
54500	0
54600	0
54700	0
54800	0.00976562
54900	0.0146484
55000	0.0244141
55100	0.0341797
55200	0.0488281
55300	0.0585937
55400	0.0683594
55500	0.0732422
55600	0.078125
55700	0.078125
55800	0.0634766
55900	0.0585937
56000	0.0488281
56100	0.0341797
56200	0.0195312
56300	0.00976562
56400	0.00488281
56500	0
56600	0
56700	0
56800	0.00976562
56900	0.0146484
57000	0.0146484
57100	0.0244141
57200	0.0292969
57300	0.0341797
57400	0.0439453
57500	0.0488281
57600	0.0585937
57700	0.0634766
57800	0.0683594
57900	0.0732422
58000	0.0732422
58100	0.0634766
58200	0.0537109
58300	0.0390625
58400	0.0244141
58500	0.0146484
58600	0.00976562
58700	0.00488281
58800	0.0195312
58900	0.0341797
59000	0.0634766
59100	0.0927734
59200	0.126953
59300	0.161133
59400	0.185547
59500	0.195312
59600	0.200195
59700	0.19043
59800	0.161133
59900	0.141602
60000	0.117187
60100	0.0878906
60200	0.0683594
60300	0.0537109
60400	0.0390625
60500	0.0292969
60600	0.0244141
60700	0.0195312
60800	0.0244141
60900	0.0439453
61000	0.0878906
61100	0.15625
61200	0.273437
61300	0.424805
61400	0.615234
61500	0.834961
61600	1.0498
61700	1.25977
61800	1.44043
61900	1.55273
62000	1.59668
62100	1.53809
62200	1.38672
62300	1.14258
62400	0.849609
62500	0.537109
62600	0.249023
62700	0.078125
62800	0.0830078
62900	0.27832
63000	0.668945
63100	1.26953
63200	2.01172
63300	2.81738
63400	3.61328
63500	4.33105
63600	4.73145
63700	4.73145
63800	4.73145
63900	4.73145
64000	4.73145
64100	4.38965
64200	3.61816
64300	2.73926
64400	1.88477
64500	1.15723
64600	0.585937
64700	0.239258
64800	0.0927734
64900	0.117187
65000	0.27832
65100	0.537109
65200	0.830078
65300	1.12305
65400	1.38672
65500	1.55273
65600	1.62109
65700	1.58203
65800	1.44043
65900	1.23047
66000	0.996094
66100	0.74707
66200	0.527344
66300	0.351562
66400	0.209961
66500	0.12207
66600	0.0683594
66700	0.0439453
66800	0.0341797
66900	0.0292969
67000	0.0390625
67100	0.0439453
67200	0.0488281
67300	0.0537109
67400	0.0634766
67500	0.078125
67600	0.102539
67700	0.126953
67800	0.15625
67900	0.180664
68000	0.19043
68100	0.200195
68200	0.19043
68300	0.170898
68400	0.146484
68500	0.112305
68600	0.078125
68700	0.0488281
68800	0.0195312
68900	0.00488281
69000	0
69100	0.00488281
69200	0.0195312
69300	0.0390625
69400	0.0537109
69500	0.0634766
69600	0.0732422
69700	0.0732422
69800	0.0732422
69900	0.0732422
70000	0.0683594
70100	0.0585937
70200	0.0488281
70300	0.0439453
70400	0.0390625
70500	0.0292969
70600	0.0292969
70700	0.0195312
70800	0.0146484
70900	0.00976562
71000	0.00488281
71100	0.00488281
71200	0.00488281
71300	0.00976562
71400	0.0195312
71500	0.0292969
71600	0.0390625
71700	0.0488281
71800	0.0634766
71900	0.0732422
72000	0.078125
72100	0.0830078
72200	0.0732422
72300	0.0634766
72400	0.0537109
72500	0.0341797
72600	0.0244141
72700	0.0146484
72800	0.00488281
72900	0.00488281
73000	0
73100	0
73200	0.00488281
73300	0
73400	0.00488281
73500	0.00976562
73600	0.00976562
73700	0.0146484
73800	0.0244141
73900	0.0292969
74000	0.0390625
74100	0.0439453
74200	0.0439453
74300	0.0488281
74400	0.0488281
74500	0.0439453
74600	0.0390625
74700	0.0341797
74800	0.0292969
74900	0.0195312
75000	0.00976562
75100	0
75200	0
75300	0
75400	0
75500	0.00488281
75600	0.00488281
75700	0.0146484
75800	0.0146484
75900	0.0146484
76000	0.0146484
