60000	0
60100	0
60200	0
60300	0
60400	0
60500	0
60600	0
60700	0
60800	0
60900	0
61000	0
61100	0
61200	0
61300	0
61400	0
61500	0
61600	0
61700	0
61800	0
61900	0.00488281
62000	0.0146484
62100	0.0195312
62200	0.0244141
62300	0.0439453
62400	0.0585937
62500	0.0927734
62600	0.141602
62700	0.19043
62800	0.283203
62900	0.371094
63000	0.43457
63100	0.527344
63200	0.585937
63300	0.561523
63400	0.517578
63500	0.507812
63600	0.537109
63700	0.576172
63800	0.566406
63900	0.527344
64000	0.512695
64100	0.546875
64200	0.605469
64300	0.59082
64400	0.498047
64500	0.419922
64600	0.341797
64700	0.239258
64800	0.175781
64900	0.136719
65000	0.0830078
65100	0.0585937
65200	0.0439453
65300	0.0292969
65400	0.0195312
65500	0.0146484
65600	0.00488281
65700	0.00488281
65800	0
65900	0
66000	0
66100	0
66200	0
66300	0
66400	0
66500	0
66600	0
66700	0
66800	0
66900	0
67000	0
67100	0
67200	0
67300	0
67400	0
67500	0
67600	0
67700	0
67800	0
67900	0
68000	0
68100	0
68200	0
68300	0
68400	0
68500	0
68600	0
68700	0
68800	0
68900	0
69000	0
69100	0
69200	0
69300	0
69400	0
69500	0
69600	0
69700	0
69800	0
69900	0
70000	0
