74100	0.00488281	0.003
74200	0.00976562	0.003
74300	0.00976562	0.003
74400	0.0195312	0.003
74500	0.0195312	0.003
74600	0.0244141	0.003
74700	0.0292969	0.003
74800	0.0244141	0.003
74900	0.0244141	0.003
75000	0.0195312	0.003
75100	0.0146484	0.003
75200	0.00488281	0.003
75300	0	        0.003
75400	0	        0.003
75500	0	        0.003
75600	0	        0.003
75700	0	        0.003
75800	0.00976562	0.003
75900	0.0146484	0.003
76000	0.0195312	0.003
