50000	0.0244141
50100	0.0244141
50200	0.0244141
50300	0.0244141
50400	0.0195312
50500	0.00976562
50600	0.00488281
50700	0
50800	0
50900	0
51000	0
51100	0
51200	0
51300	0
51400	0
51500	0
51600	0.00976562
51700	0.0146484
51800	0.0195312
51900	0.0244141
52000	0.0244141
52100	0.0244141
52200	0.0292969
52300	0.0244141
52400	0.0195312
52500	0.00976562
52600	0.00488281
52700	0
52800	0
52900	0
53000	0
53100	0.00976562
53200	0.0146484
53300	0.0244141
53400	0.0292969
53500	0.0292969
53600	0.0292969
53700	0.0292969
53800	0.0244141
53900	0.0195312
54000	0.0146484
54100	0.00976562
54200	0.00488281
54300	0.00488281
54400	0
54500	0
54600	0
54700	0
54800	0.00488281
54900	0.00976562
55000	0.0244141
55100	0.0292969
55200	0.0488281
55300	0.0585937
55400	0.0683594
55500	0.0732422
55600	0.0732422
55700	0.0732422
55800	0.0634766
55900	0.0488281
56000	0.0292969
56100	0.0146484
56200	0.00488281
56300	0
56400	0
56500	0.00976562
56600	0.0195312
56700	0.0292969
56800	0.0390625
56900	0.0439453
57000	0.0488281
57100	0.0537109
57200	0.0488281
57300	0.0439453
57400	0.0439453
57500	0.0390625
57600	0.0390625
57700	0.0292969
57800	0.0195312
57900	0.00976562
58000	0.00488281
58100	0.00488281
58200	0.00488281
58300	0.0195312
58400	0.0390625
58500	0.0732422
58600	0.117187
58700	0.15625
58800	0.195312
58900	0.224609
59000	0.244141
59100	0.244141
59200	0.229492
59300	0.19043
59400	0.141602
59500	0.0927734
59600	0.0488281
59700	0.0146484
59800	0.00488281
59900	0.00976562
60000	0.0292969
60100	0.0439453
60200	0.0634766
60300	0.0830078
60400	0.0878906
60500	0.0927734
60600	0.0976562
60700	0.0927734
60800	0.0927734
60900	0.102539
61000	0.112305
61100	0.12207
61200	0.12207
61300	0.107422
61400	0.0830078
61500	0.0585937
61600	0.0488281
61700	0.0732422
61800	0.151367
61900	0.3125
62000	0.561523
62100	0.888672
62200	1.2793
62300	1.68457
62400	2.0752
62500	2.37305
62600	2.50488
62700	2.41211
62800	2.12402
62900	1.64063
63000	1.16699
63100	0.673828
63200	0.307617
63300	0.141602
63400	0.229492
63500	0.605469
63600	1.24512
63700	2.00684
63800	2.97852
63900	3.96484
64000	4.73145
64100	4.72656
64200	4.73145
64300	4.73145
64400	4.64355
64500	3.79883
64600	2.82715
64700	1.87988
64800	1.06934
64900	0.473633
65000	0.161133
65100	0.12207
65200	0.302734
65300	0.664062
65400	1.13281
65500	1.60645
65600	1.99707
65700	2.2168
65800	2.26074
65900	2.10938
66000	1.82129
66100	1.44531
66200	1.06934
66300	0.732422
66400	0.444336
66500	0.239258
66600	0.112305
66700	0.0488281
66800	0.0341797
66900	0.0439453
67000	0.0683594
67100	0.0927734
67200	0.107422
67300	0.117187
67400	0.112305
67500	0.107422
67600	0.102539
67700	0.102539
67800	0.102539
67900	0.102539
68000	0.0927734
68100	0.078125
68200	0.0634766
68300	0.0390625
68400	0.0244141
68500	0.0146484
68600	0.0146484
68700	0.0292969
68800	0.0634766
68900	0.107422
69000	0.161133
69100	0.200195
69200	0.229492
69300	0.234375
69400	0.229492
69500	0.205078
69600	0.170898
69700	0.126953
69800	0.0927734
69900	0.0585937
70000	0.0292969
70100	0.0146484
70200	0.00488281
70300	0
70400	0.00488281
70500	0.00976562
70600	0.0195312
70700	0.0244141
70800	0.0341797
70900	0.0390625
71000	0.0439453
71100	0.0439453
71200	0.0439453
71300	0.0439453
71400	0.0439453
71500	0.0341797
71600	0.0292969
71700	0.0195312
71800	0.0146484
71900	0.00488281
72000	0
72100	0
72200	0.00976562
72300	0.0244141
72400	0.0390625
72500	0.0537109
72600	0.0634766
72700	0.0683594
72800	0.0683594
72900	0.0634766
73000	0.0488281
73100	0.0439453
73200	0.0292969
73300	0.0195312
73400	0.00976562
73500	0
73600	0
73700	0
73800	0
73900	0
74000	0
74100	0.00488281
74200	0.00976562
74300	0.00976562
74400	0.0195312
74500	0.0195312
74600	0.0244141
74700	0.0292969
74800	0.0244141
74900	0.0244141
75000	0.0195312
75100	0.0146484
75200	0.00488281
75300	0
75400	0
75500	0
75600	0
75700	0
75800	0.00976562
75900	0.0146484
76000	0.0195312
