50000	0.0146484
50100	0.0195312
50200	0.0146484
50300	0.00976562
50400	0.00488281
50500	0
50600	0
50700	0
50800	0
50900	0
51000	0
51100	0.00488281
51200	0.00976562
51300	0.00488281
51400	0.0146484
51500	0.00976562
51600	0
51700	0
51800	0
51900	0
52000	0.0146484
52100	0.0292969
52200	0.0439453
52300	0.0488281
52400	0.0488281
52500	0.0341797
52600	0.0195312
52700	0.00488281
52800	0
52900	0
53000	0.00976562
53100	0.0244141
53200	0.0341797
53300	0.0439453
53400	0.0390625
53500	0.0292969
53600	0.0146484
53700	0.00488281
53800	0
53900	0
54000	0
54100	0.00488281
54200	0.00976562
54300	0.0195312
54400	0.0195312
54500	0.0195312
54600	0.0195312
54700	0.00976562
54800	0
54900	0
55000	0.00488281
55100	0.0195312
55200	0.0390625
55300	0.0585937
55400	0.0634766
55500	0.0683594
55600	0.0537109
55700	0.0390625
55800	0.0195312
55900	0.00488281
56000	0.00488281
56100	0.0146484
56200	0.0390625
56300	0.0585937
56400	0.0732422
56500	0.0732422
56600	0.0634766
56700	0.0488281
56800	0.0292969
56900	0.0146484
57000	0.00488281
57100	0.00488281
57200	0.00976562
57300	0.0292969
57400	0.0439453
57500	0.0634766
57600	0.078125
57700	0.078125
57800	0.0634766
57900	0.0341797
58000	0.00976562
58100	0.00488281
58200	0.0292969
58300	0.0830078
58400	0.136719
58500	0.185547
58600	0.205078
58700	0.185547
58800	0.141602
58900	0.0830078
59000	0.0341797
59100	0.0146484
59200	0.0292969
59300	0.078125
59400	0.131836
59500	0.175781
59600	0.180664
59700	0.161133
59800	0.117187
59900	0.0830078
60000	0.0537109
60100	0.0341797
60200	0.0244141
60300	0.0292969
60400	0.0488281
60500	0.0732422
60600	0.12207
60700	0.161133
60800	0.19043
60900	0.180664
61000	0.141602
61100	0.0878906
61200	0.0830078
61300	0.195312
61400	0.449219
61500	0.825195
61600	1.17188
61700	1.39648
61800	1.40625
61900	1.16211
62000	0.756836
62100	0.351562
62200	0.15625
62300	0.371094
62400	1.05957
62500	2.10449
62600	3.18359
62700	3.87695
62800	3.85254
62900	3.12012
63000	1.97266
63100	0.883789
63200	0.292969
63300	0.439453
63400	1.37207
63500	2.75391
63600	4.10645
63700	4.73145
63800	4.72656
63900	4.53613
64000	3.18359
64100	1.6748
64200	0.566406
64300	0.302734
64400	0.869141
64500	1.91895
64600	3.00293
64700	3.66699
64800	3.70117
64900	3.16895
65000	2.27539
65100	1.30371
65200	0.59082
65300	0.239258
65400	0.283203
65500	0.59082
65600	0.991211
65700	1.24512
65800	1.24512
65900	1.01074
66000	0.688477
66100	0.390625
66200	0.19043
66300	0.112305
66400	0.112305
66500	0.151367
66600	0.180664
66700	0.175781
66800	0.146484
66900	0.107422
67000	0.0683594
67100	0.0439453
67200	0.0341797
67300	0.0341797
67400	0.0390625
67500	0.0585937
67600	0.0878906
67700	0.126953
67800	0.170898
67900	0.19043
68000	0.185547
68100	0.15625
68200	0.107422
68300	0.0585937
68400	0.0244141
68500	0.0244141
68600	0.0634766
68700	0.112305
68800	0.166016
68900	0.185547
69000	0.170898
69100	0.126953
69200	0.078125
69300	0.0390625
69400	0.0146484
69500	0.0195312
69600	0.0292969
69700	0.0439453
69800	0.0488281
69900	0.0537109
70000	0.0488281
70100	0.0390625
70200	0.0292969
70300	0.0146484
70400	0.00976562
70500	0.00976562
70600	0.00976562
70700	0.0195312
70800	0.0341797
70900	0.0488281
71000	0.0634766
71100	0.0683594
71200	0.0634766
71300	0.0488281
71400	0.0292969
71500	0.0146484
71600	0.00488281
71700	0.0146484
71800	0.0292969
71900	0.0488281
72000	0.0634766
72100	0.0683594
72200	0.0585937
72300	0.0439453
72400	0.0195312
72500	0.00976562
72600	0.00976562
72700	0.00976562
72800	0.0146484
72900	0.0244141
73000	0.0292969
73100	0.0244141
73200	0.0195312
73300	0.00976562
73400	0.00488281
73500	0.00488281
73600	0
73700	0
73800	0.00488281
73900	0.0195312
74000	0.0292969
74100	0.0341797
74200	0.0390625
74300	0.0390625
74400	0.0292969
74500	0.0195312
74600	0.00976562
74700	0
74800	0.00488281
74900	0.00976562
75000	0.0244141
75100	0.0341797
75200	0.0439453
75300	0.0390625
75400	0.0244141
75500	0.0146484
75600	0.00488281
75700	0
75800	0
75900	0
76000	0.00976562
